,class,image_path,name,xmax,xmin,ymax,ymin
1173,2,452a214759bbf89d13fd2e74f740d760.jpg,POTHOLES,192,192,192,192
1174,7,990038ac7b8c82ca7f1ad37e97df4ab4.jpg,BAD_BILLBOARD,192,192,192,192
1175,3,2b96d70e7d2441ed04011874d11cb08b.jpg,GARBAGE,192,192,192,192
1176,9,42d1e83d894ed7653a1709c2059e9005.jpg,CLUTTER_SIDEWALK,192,192,192,192
1177,3,d1b14e1ba05efc06c49d11ad0c9384bc.jpg,GARBAGE,192,192,192,192
1178,3,1cf78233077ac5bc53280421b9d9e964.jpg,GARBAGE,192,192,192,192
1179,7,2067c8023f1ff23275ff8b12b90f5bfe.jpg,BAD_BILLBOARD,192,192,192,192
1180,7,f69bd08699ac36e8abdb16d54124189d.jpg,BAD_BILLBOARD,192,192,192,192
1181,3,7006e8420c02eb8dfb3cdf0d73a0b8b5.jpg,GARBAGE,192,192,192,192
1182,3,4932d0b9cf95b54e3170f6568eb1a897.jpg,GARBAGE,192,192,192,192
1183,3,334dee7f647d376b910e746da339ae51.jpg,GARBAGE,192,192,192,192
1184,9,8a29d82f844e4dc0e41adc6cf832458a.jpg,CLUTTER_SIDEWALK,192,192,192,192
1185,3,0b7a8579f30ce5a8e2680bd34559955f.jpg,GARBAGE,192,192,192,192
1186,2,0c36c2e1f46f11c5d5bd490ec73b4632.jpg,POTHOLES,192,192,192,192
1187,3,1aea650e4c165ce54c077c04d3d1bf51.jpg,GARBAGE,192,192,192,192
1188,3,9f208c21db1b0f84255ee78da187cb22.jpg,GARBAGE,192,192,192,192
1189,9,77e032e5e179f764f42e6f813cbbcc67.jpg,CLUTTER_SIDEWALK,192,192,192,192
1190,7,e0dc8bedc99ae728628eb20d10dfc7a9.jpg,BAD_BILLBOARD,192,192,192,192
1191,4,215c367d69d411036629305b56064958.jpg,CONSTRUCTION_ROAD,192,192,192,192
1192,3,eb01623edde288678af80a5de0b3ea57.jpg,GARBAGE,192,192,192,192
1193,3,cbbe9ca1f1de6c0258ff6dff6af2f5b9.jpg,GARBAGE,192,192,192,192
1194,2,41d30f0788ae446d77c4afc3d54ce7bc.jpg,POTHOLES,192,192,192,192
1195,3,97f9c878faeebdbed2e7174163b2f355.jpg,GARBAGE,192,192,192,192
1196,3,a828c28e6dc3b6e61cc3665f8a429262.jpg,GARBAGE,192,192,192,192
1197,0,439c12d525f8929cc1f1edf49d4e0aaa.jpg,GRAFFITI,192,192,192,192
1198,4,bac6f16b0559e86e6c578cd94059373b.jpg,CONSTRUCTION_ROAD,192,192,192,192
1199,3,f658eded3a1b62c49c694b89fcbad239.jpg,GARBAGE,192,192,192,192
1200,3,8490fce8846ed511909d0d03edf82974.jpg,GARBAGE,192,192,192,192
1201,3,d7315d5eb3bc2e4dba1f22e3f8ef78c5.jpg,GARBAGE,192,192,192,192
1202,0,bd8eab1b2a24730ef6c18bbed8bce596.jpg,GRAFFITI,192,192,192,192
1203,3,3d46e39f820eb580d37f36f8313f75b7.jpg,GARBAGE,192,192,192,192
1204,3,b123fed838faf0a8f5edcf468ae52e10.jpg,GARBAGE,192,192,192,192
1205,4,9eab0b3a986b4ae7a047ca350b0c282c.jpg,CONSTRUCTION_ROAD,192,192,192,192
1206,7,b1caa54795d3d110f0ebf21c3c6ac3bd.jpg,BAD_BILLBOARD,192,192,192,192
1207,7,a25e623ffe18e3b5b148418ce9f8afcf.jpg,BAD_BILLBOARD,192,192,192,192
1208,3,a4d73699d5641b65180a291fdd178fba.jpg,GARBAGE,192,192,192,192
1209,4,112163fa3fc4b9a69adf807c252535c4.jpg,CONSTRUCTION_ROAD,192,192,192,192
1210,3,230385e4d7eb12d3c5e384261648c3c6.jpg,GARBAGE,192,192,192,192
1211,9,c237e1a7a0390692eda882b6393f3669.jpg,CLUTTER_SIDEWALK,192,192,192,192
1212,3,de784c3cafba2924890093dbd4267f9c.jpg,GARBAGE,192,192,192,192
1213,3,c0da26b9b0a574260bc19361c69b36cc.jpg,GARBAGE,192,192,192,192
1214,3,d9a543221435783c40f33712faa6e771.jpg,GARBAGE,192,192,192,192
1215,3,4fe5880d1db190490e8f74c790ccae0c.jpg,GARBAGE,192,192,192,192
1216,2,c5c7c6650ee744ea414a481456bf4e94.jpg,POTHOLES,192,192,192,192
1217,9,bc1b3db65aefb48b974e6290cea74f81.jpg,CLUTTER_SIDEWALK,192,192,192,192
1218,9,371f3ffe7c6a0d897c4f34b99d2be9b2.jpg,CLUTTER_SIDEWALK,192,192,192,192
1219,3,71e3b9f49317f4950e4d15fc5f8f578b.jpg,GARBAGE,192,192,192,192
1220,3,8477d95486d5c0eced0873c48c94299e.jpg,GARBAGE,192,192,192,192
1221,8,f8f3c4ce5e23d368822799e2fa12ca1f.jpg,SAND_ON_ROAD,192,192,192,192
1222,4,01b010e04b475afa9b1e4e564000970d.jpg,CONSTRUCTION_ROAD,192,192,192,192
1223,4,17498f8e4591a6004cdafd1abb05640e.jpg,CONSTRUCTION_ROAD,192,192,192,192
1224,2,3b18edc84a69785a65a87f9cf4683d76.jpg,POTHOLES,192,192,192,192
1225,3,f50f59b0689cbf75960272c07b846ea3.jpg,GARBAGE,192,192,192,192
1226,3,511b262a3f67fb459d3125ffab58d0fb.jpg,GARBAGE,192,192,192,192
1227,3,d2bf2c6be9f824a62d7c28287c377d1d.jpg,GARBAGE,192,192,192,192
1228,3,80c474e15f1ce8d4feb5c005777e12d5.jpg,GARBAGE,192,192,192,192
1229,7,2d1f753074f8b0378718e62382baa68d.jpg,BAD_BILLBOARD,192,192,192,192
1230,3,d13d9a31e561768f075148900d34e9a5.jpg,GARBAGE,192,192,192,192
1231,9,ee059d3eb6b48cde05c441c5d948cc4d.jpg,CLUTTER_SIDEWALK,192,192,192,192
1232,9,9f7ff9dbe56f412589a0e680e9aebe90.jpg,CLUTTER_SIDEWALK,192,192,192,192
1233,9,2d40dca305f21725a769fc25242f5089.jpg,CLUTTER_SIDEWALK,192,192,192,192
1234,0,5368dc4b6c2d63025eeaa2e1988c1ac3.jpg,GRAFFITI,192,192,192,192
1235,3,2f233b0f2f99aa1b767c87faae1bad5c.jpg,GARBAGE,192,192,192,192
1236,7,1be4aa314ab94b73fc3dd5dc74c856c2.jpg,BAD_BILLBOARD,192,192,192,192
1237,9,99c6a45e6b3debd79d0e0d13848c1978.jpg,CLUTTER_SIDEWALK,192,192,192,192
1238,4,d1597b4515e1d0613f826ec4d7525dee.jpg,CONSTRUCTION_ROAD,192,192,192,192
1239,3,6fc016e93b39348475b2411f9211433b.jpg,GARBAGE,192,192,192,192
1240,7,b0569eb85b4755a166f6e6da16c78fca.jpg,BAD_BILLBOARD,192,192,192,192
1241,8,921626381d84098e1d3783a08872f0fd.jpg,SAND_ON_ROAD,192,192,192,192
1242,3,456aa781e297142e5adefa0454c2ee0b.jpg,GARBAGE,192,192,192,192
1243,3,7162a9b352fc3320f075f74d893b4b1c.jpg,GARBAGE,192,192,192,192
1244,2,92657db64b94efc8615d09868cde7081.jpg,POTHOLES,192,192,192,192
1245,9,a9050eb3674064008afd2dbaf7b60493.jpg,CLUTTER_SIDEWALK,192,192,192,192
1246,3,58b0a07580d879ef0d4bd2837b0c6997.jpg,GARBAGE,192,192,192,192
1247,9,7be42a4724301c9bcf14508febd4592c.jpg,CLUTTER_SIDEWALK,192,192,192,192
1248,9,26452c171f4ccff37d07bf3269e347a8.jpg,CLUTTER_SIDEWALK,192,192,192,192
1249,9,3e8329a5ae51069ef4da04f2ba9f2ed5.jpg,CLUTTER_SIDEWALK,192,192,192,192
1250,7,44413329143400489fc716588c3f192c.jpg,BAD_BILLBOARD,192,192,192,192
1251,3,00b48429c1382cc7d1c72926acedbaa7.jpg,GARBAGE,192,192,192,192
1252,3,7d566de6232ba935212f09fece6eb5ce.jpg,GARBAGE,192,192,192,192
1253,3,f8a2e157db7768e2f82adcb73541ef30.jpg,GARBAGE,192,192,192,192
1254,9,51e8cbdf73d9020fc8abdc6ca700f913.jpg,CLUTTER_SIDEWALK,192,192,192,192
1255,3,1d96df994a93c50117cde044ef4cd576.jpg,GARBAGE,192,192,192,192
1256,4,379f800945750027b3f04f102f0bf2a9.jpg,CONSTRUCTION_ROAD,192,192,192,192
1257,2,1764c097eee5e13169b53eb00b886199.jpg,POTHOLES,192,192,192,192
1258,3,9ab9f0d186a58d85f647954eb9a3680d.jpg,GARBAGE,192,192,192,192
1259,3,515ff452e7f9f4495372f038ef17ea20.jpg,GARBAGE,192,192,192,192
1260,9,5ca8b988621b5e104d2f11568852411b.jpg,CLUTTER_SIDEWALK,192,192,192,192
1261,4,ddd46e7941eb16074b6f70aaaf1bb8bb.jpg,CONSTRUCTION_ROAD,192,192,192,192
1262,3,45b266fd5f302e7b1cbf8790d1d0dba4.jpg,GARBAGE,192,192,192,192
1263,7,d9c4178c47f46ff3ddd4eb590c79fe35.jpg,BAD_BILLBOARD,192,192,192,192
1264,3,4bdc216b94a6f8926b2ae340e6f25532.jpg,GARBAGE,192,192,192,192
1265,3,c998fee13a50cc61d9298f45ce2541fd.jpg,GARBAGE,192,192,192,192
1266,3,4a5b5cdf8bdeb1ad82cbdd1fa061e8fc.jpg,GARBAGE,192,192,192,192
1267,3,006e70d6a51af3e670bbe712a83aa1c5.jpg,GARBAGE,192,192,192,192
1268,4,7602c90406a80d48fc99d661c41f3a9c.jpg,CONSTRUCTION_ROAD,192,192,192,192
1269,3,e91eb51fcd2cea830156ee8854e5896d.jpg,GARBAGE,192,192,192,192
1270,3,3c010467854fa2f8560122078cb176f9.jpg,GARBAGE,192,192,192,192
1271,3,946557d796dd205a63e5c19262616a49.jpg,GARBAGE,192,192,192,192
1272,3,bb31ba22c5cbcb65428067bc7b8882a4.jpg,GARBAGE,192,192,192,192
1273,7,546f362d9961b5c625d371a58da6b962.jpg,BAD_BILLBOARD,192,192,192,192
1274,3,761bd7fede1bb6f0491f2018addaeb50.jpg,GARBAGE,192,192,192,192
1275,2,eca33927d4fbc4ade7bfcbe1bd9b9ba8.jpg,POTHOLES,192,192,192,192
1276,4,2b0cea2348c25031ec8ed9d0dce8a64d.jpg,CONSTRUCTION_ROAD,192,192,192,192
1277,3,b3f65c4d493d54ecc04b919be2df0151.jpg,GARBAGE,192,192,192,192
1278,3,081ac79299055d204de2eac4387f5cce.jpg,GARBAGE,192,192,192,192
1279,7,525c4079d78dbe4f8245573778b748fa.jpg,BAD_BILLBOARD,192,192,192,192
1280,3,a2e14a44b813bee2aa5935237734a4a8.jpg,GARBAGE,192,192,192,192
1281,0,5b48741dcad169ce94cdd332131b007e.jpg,GRAFFITI,192,192,192,192
1282,3,1892d1a3592b9e296d53ab9d5c6ce3c4.jpg,GARBAGE,192,192,192,192
1283,0,97f03b5860f98f6cd8c6070805456c38.jpg,GRAFFITI,192,192,192,192
1284,3,c0e5faaaeb4e2b975e6e11f6dd17f826.jpg,GARBAGE,192,192,192,192
1285,3,1bffd89e5ee8ec9f4c446f0e97176e31.jpg,GARBAGE,192,192,192,192
1286,3,4ae005f0c58cc3812b1188b78bab5bef.jpg,GARBAGE,192,192,192,192
1287,3,e7e51ae22fa6f1bfd1f14f9797876700.jpg,GARBAGE,192,192,192,192
1288,9,18d5af0798d824e5c1f819d10ab3218d.jpg,CLUTTER_SIDEWALK,192,192,192,192
1289,2,81e2e93d5d0b169f0db70e7a0e1e9e0e.jpg,POTHOLES,192,192,192,192
1290,9,6e75b19a0de8f82f3f4ed145f18b519e.jpg,CLUTTER_SIDEWALK,192,192,192,192
1291,3,acff21d1ce5c22091894fbb7bb048793.jpg,GARBAGE,192,192,192,192
1292,9,aff4d7b1954cda6edb12ec7a5c698d0e.jpg,CLUTTER_SIDEWALK,192,192,192,192
1293,3,e6551de8639972ffa52639be1b9d1034.jpg,GARBAGE,192,192,192,192
1294,3,168fa025fe167d040e556cf714d5b40d.jpg,GARBAGE,192,192,192,192
1295,3,cd978954509432e4a25f77232bec7d8f.jpg,GARBAGE,192,192,192,192
1296,9,87cf9231da9283756e2b486749866fe7.jpg,CLUTTER_SIDEWALK,192,192,192,192
1297,3,a2e954b5638c6d9da50060dc823f714e.jpg,GARBAGE,192,192,192,192
1298,3,3f7167c9b516afe5e755710423162ab4.jpg,GARBAGE,192,192,192,192
1299,2,758e9f1cc7aa08b5027e5614029da39f.jpg,POTHOLES,192,192,192,192
1300,3,583dd42b922542f8473f2fdba3aa410f.jpg,GARBAGE,192,192,192,192
1301,3,40e04e98317e450993712e89ae62f950.jpg,GARBAGE,192,192,192,192
1302,0,ac3e1f005ee65bc368e4e082b20d135a.jpg,GRAFFITI,192,192,192,192
1303,3,b04df000ed7bbd3f2536f310a63477b7.jpg,GARBAGE,192,192,192,192
1304,3,9677f3ab49317d35403d1ead74888b39.jpg,GARBAGE,192,192,192,192
1305,9,8d3a7bf52689d243693fea3798742c70.jpg,CLUTTER_SIDEWALK,192,192,192,192
1306,4,65f2672e3137876abacb94ed14663848.jpg,CONSTRUCTION_ROAD,192,192,192,192
1307,3,efb25b9bc4d7e8da6e6db4a75cb2d6f8.jpg,GARBAGE,192,192,192,192
1308,2,12964b3a0e0008b808ab7aa9c4361b67.jpg,POTHOLES,192,192,192,192
1309,3,9f7d89053ccf62f14553037fcb632a32.jpg,GARBAGE,192,192,192,192
1310,3,ebeb00de0d36e92e5f296f6743c302eb.jpg,GARBAGE,192,192,192,192
1311,3,13ffd30b95a01f54b9e9919126a2c5dd.jpg,GARBAGE,192,192,192,192
1312,3,244309b99328f78e07c87f71941d6872.jpg,GARBAGE,192,192,192,192
1313,7,240725a5a4bf80bc812ae91fed359a62.jpg,BAD_BILLBOARD,192,192,192,192
1314,7,75cb4a15d2035b02551054129220b7bf.jpg,BAD_BILLBOARD,192,192,192,192
1315,3,f30492c8c7d9b5d4d939e6035fa73170.jpg,GARBAGE,192,192,192,192
1316,3,c1289ae3f27b78de36283bc8f1a77546.jpg,GARBAGE,192,192,192,192
1317,3,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,192,192,192,192
1318,3,8a0a1f781fc46c5001cbe7523c1aa5ad.jpg,GARBAGE,192,192,192,192
1319,7,b8e9ac9599f09131b7229eafb7ebbdc1.jpg,BAD_BILLBOARD,192,192,192,192
1320,3,d8f6e73070a571952fc742e9a6258a34.jpg,GARBAGE,192,192,192,192
1321,3,03829890713f03586ac554a6912626f0.jpg,GARBAGE,192,192,192,192
1322,3,b9620ae6e2a3c38cccbcd9a96625072a.jpg,GARBAGE,192,192,192,192
1323,4,52570cef61d4f3f95d847ff119bb0dce.jpg,CONSTRUCTION_ROAD,192,192,192,192
1324,4,c27bcd998c2868d56a14e5da5289faf7.jpg,CONSTRUCTION_ROAD,192,192,192,192
1325,3,03e6d1b2da1bd27840a6ed2083a6aeb1.jpg,GARBAGE,192,192,192,192
1326,8,24f207da148bf2ea659342fe33e93323.jpg,SAND_ON_ROAD,192,192,192,192
1327,7,8dde142b270a6115e4b12a05d1cc5dd3.jpg,BAD_BILLBOARD,192,192,192,192
1328,7,891d3bc890ec8c14dde9f81cf6e98697.jpg,BAD_BILLBOARD,192,192,192,192
1329,3,98cd7511ffcb1155fb42ae84b305e6b1.jpg,GARBAGE,192,192,192,192
1330,10,deab9f5181a1a511df4346f1c0dacb0c.jpg,UNKEPT_FACADE,192,192,192,192
1331,3,1ddbe0ad166303ee03f8dae336efe88a.jpg,GARBAGE,192,192,192,192
1332,2,38817525e59ecac38365bee942e3e08c.jpg,POTHOLES,192,192,192,192
1333,3,ea5a447135604cfe5f4fe2e90c73ff5c.jpg,GARBAGE,192,192,192,192
1334,0,660da129dd9a1e3f9cc0d6f4801aac01.jpg,GRAFFITI,192,192,192,192
1335,3,e3ccfef1e45fb39f5646b6177eec25a4.jpg,GARBAGE,192,192,192,192
1336,3,2cddeee5ef3cacbd96e718db0dcda926.jpg,GARBAGE,192,192,192,192
1337,7,320ace2f7532605ad6a70182184c7937.jpg,BAD_BILLBOARD,192,192,192,192
1338,3,16d9f1c8f9c8484bcc4b9c0b43dca61c.jpg,GARBAGE,192,192,192,192
1339,4,b202b56d3790b142e01e3fcd98f1de23.jpg,CONSTRUCTION_ROAD,192,192,192,192
1340,2,1fd27ec0ffe8173115989a2668dee078.jpg,POTHOLES,192,192,192,192
1341,2,274787c4c9775cc8cc524de10394bb0d.jpg,POTHOLES,192,192,192,192
1342,3,8bc0188d1eca0989f997fa0a4d073f43.jpg,GARBAGE,192,192,192,192
1343,3,7a4eeea135f0b77eace9cd640bc94a32.jpg,GARBAGE,192,192,192,192
1344,3,5fd2c08935bcff135f6f9e14032dc9c6.jpg,GARBAGE,192,192,192,192
1345,3,dcb96f2b5bdb7fc476ccf61d510a84a8.jpg,GARBAGE,192,192,192,192
1346,9,4cefda7bbf0ffbf170295d8ed0d94019.jpg,CLUTTER_SIDEWALK,192,192,192,192
1347,4,4903b67c09ff6a1d4557602f22320286.jpg,CONSTRUCTION_ROAD,192,192,192,192
1348,3,8f341bbc82d2767b9a3cd1fc8cb8136e.jpg,GARBAGE,192,192,192,192
1349,3,3c28fc74a6b5aa3a93042a9720bf1e62.jpg,GARBAGE,192,192,192,192
1350,4,5a65bd0ea0d7540f6425148ce27df5ff.jpg,CONSTRUCTION_ROAD,192,192,192,192
1351,3,acc690b2a158de207acc22cf8d3dd109.jpg,GARBAGE,192,192,192,192
1352,3,b3ff9da6cea496ae36d835c752186826.jpg,GARBAGE,192,192,192,192
1353,2,afe660165a10f3a1bbfa9b1abe445487.jpg,POTHOLES,192,192,192,192
1354,0,e6ce43043a22e692be454ccfd4b2a6ee.jpg,GRAFFITI,192,192,192,192
1355,3,7bde75308e477d6139a7b085fe30da7d.jpg,GARBAGE,192,192,192,192
1356,3,d0d4e67d58e95b65e3bcbae1772b4b3d.jpg,GARBAGE,192,192,192,192
1357,3,a05046fe5d8e9e6e9ef9fb8fcfaf1842.jpg,GARBAGE,192,192,192,192
1358,3,92fde8fdd621998d33ec5688a29dee6f.jpg,GARBAGE,192,192,192,192
1359,0,1804acc4117b58ac42c97749b5da4f69.jpg,GRAFFITI,192,192,192,192
1360,3,1ff133066ec2cc0ad9fcd2813f9b00b5.jpg,GARBAGE,192,192,192,192
1361,9,ca942571d785787c19c204737cff5d84.jpg,CLUTTER_SIDEWALK,192,192,192,192
1362,2,00bce25b1d3a3422bb366a12e3e9ac6a.jpg,POTHOLES,192,192,192,192
1363,9,46149b88cb82dbbd0ac07a259640ed5e.jpg,CLUTTER_SIDEWALK,192,192,192,192
1364,9,af9a58175d87013ea24d6ccfc667a7a6.jpg,CLUTTER_SIDEWALK,192,192,192,192
1365,3,0923798adb1bd72fdc0cbda0d81e8031.jpg,GARBAGE,192,192,192,192
1366,3,3c8e64a0d5746ea6bb84116eccf3d79a.jpg,GARBAGE,192,192,192,192
1367,2,996ddc7d907d061c7f683c71f59b34f9.jpg,POTHOLES,192,192,192,192
1368,3,b224e127770881f2cfcfabd231fbcfa5.jpg,GARBAGE,192,192,192,192
1369,7,e6cafa306a42ab82f35b6c31b96ea52e.jpg,BAD_BILLBOARD,192,192,192,192
1370,3,f78c973a7b2d9a7191fd4d30132877d1.jpg,GARBAGE,192,192,192,192
1371,7,037655b9c038b0ad1d871d7b855c4c12.jpg,BAD_BILLBOARD,192,192,192,192
1372,7,cdf816d7313fbdbda764d22e3970bfdb.jpg,BAD_BILLBOARD,192,192,192,192
1373,3,ae9158b3501e7e7aed60ec06d7703802.jpg,GARBAGE,192,192,192,192
1374,1,ce21a3d9b89ad4babdef6598af1a8694.jpg,FADED_SIGNAGE,192,192,192,192
1375,3,2437d76bea663a8361b2c3b1da2fe1bb.jpg,GARBAGE,192,192,192,192
1376,3,3bce334b1cca0548e22f70ad016f90f8.jpg,GARBAGE,192,192,192,192
1377,3,9e9c410558f9771927072e3df9c97cb9.jpg,GARBAGE,192,192,192,192
1378,8,d6015a9a1d9b3705d5c72e602ddc5d6d.jpg,SAND_ON_ROAD,192,192,192,192
1379,8,d655ca0cb56df54c53545242de6b2460.jpg,SAND_ON_ROAD,192,192,192,192
1380,4,11ba807de9ce00b009d870ad28d62567.jpg,CONSTRUCTION_ROAD,192,192,192,192
1381,3,0c94ad4fe7827a372539481433616372.jpg,GARBAGE,192,192,192,192
1382,3,0585c3c055bae2f1442f55ad28c805fd.jpg,GARBAGE,192,192,192,192
1383,7,997b1402c029af47c5a0a13d353b7732.jpg,BAD_BILLBOARD,192,192,192,192
1384,9,e22dd39f696b9ba6fabd9ec5d8967b13.jpg,CLUTTER_SIDEWALK,192,192,192,192
1385,3,bc557845d4e5f14c03b30f06302c5bac.jpg,GARBAGE,192,192,192,192
1386,3,90c55a058ac8e1153b6583f2dc041063.jpg,GARBAGE,192,192,192,192
1387,3,95f665cddaff1c44880954a8ecc9f74e.jpg,GARBAGE,192,192,192,192
1388,3,7f031bf160701c812d157c4bcd9bf3e7.jpg,GARBAGE,192,192,192,192
1389,3,a59353d45eb22f89e0c73aaae706dd3b.jpg,GARBAGE,192,192,192,192
1390,3,8ea48161d7be0eff219126e493f5d5ca.jpg,GARBAGE,192,192,192,192
1391,3,8cf0b6b57dd9e1db771d49e8b8acb002.jpg,GARBAGE,192,192,192,192
1392,3,05d460dbde7de11bbbb92ed16b536609.jpg,GARBAGE,192,192,192,192
1393,7,5083edb276e5c681ce7784c94825784f.jpg,BAD_BILLBOARD,192,192,192,192
1394,9,14991532c3449dd26a269719df42e13b.jpg,CLUTTER_SIDEWALK,192,192,192,192
1395,3,12262af4600e5b82b67cdfd43039550e.jpg,GARBAGE,192,192,192,192
1396,2,a713639afaa31526e4411db8cece9898.jpg,POTHOLES,192,192,192,192
1397,2,f991eb3a538f2277708e5593bffed579.jpg,POTHOLES,192,192,192,192
1398,3,86a9e12bd134a7cd97c0f4667926d318.jpg,GARBAGE,192,192,192,192
1399,7,95dbb483b22fa01be09ccd7d3645325e.jpg,BAD_BILLBOARD,192,192,192,192
1400,0,3887cf8d39e67c94041c9969d8dd5477.jpg,GRAFFITI,192,192,192,192
1401,3,e806d40c5add8017740579ed7262aa2b.jpg,GARBAGE,192,192,192,192
1402,3,a78f2ba0d8a43fe67f6a42ce8666301d.jpg,GARBAGE,192,192,192,192
1403,8,cc60254be509d94718d053c4550506c1.jpg,SAND_ON_ROAD,192,192,192,192
1404,3,5ceb11c99915dce735a7c04578b8f524.jpg,GARBAGE,192,192,192,192
1405,3,c81baccd6d466d76ca48e229948bc780.jpg,GARBAGE,192,192,192,192
1406,3,b94362eeb16a81091f4b883a1df9801e.jpg,GARBAGE,192,192,192,192
1407,3,551871611cd92ea4915c53bdeffdfd6e.jpg,GARBAGE,192,192,192,192
1408,3,1572751507fb291bc7e3b3a1071c9c01.jpg,GARBAGE,192,192,192,192
1409,9,7813d9977441e9d0bc88dbc30905c5cf.jpg,CLUTTER_SIDEWALK,192,192,192,192
1410,3,464c122ff4ed5ddcfa126eee94a6127a.jpg,GARBAGE,192,192,192,192
1411,9,04df27bdf59becdb480d4398536abd35.jpg,CLUTTER_SIDEWALK,192,192,192,192
1412,9,7963b92e636f306bbc85361ae3d58607.jpg,CLUTTER_SIDEWALK,192,192,192,192
1413,3,4df2da970dd8533adbe0f839db888b66.jpg,GARBAGE,192,192,192,192
1414,9,3ddd89ecebcbf4b8e6e766473229cdeb.jpg,CLUTTER_SIDEWALK,192,192,192,192
1415,9,a89d1125c696902482c75c28abdd8644.jpg,CLUTTER_SIDEWALK,192,192,192,192
1416,7,3e4e54b2321834740b348896ecc30162.jpg,BAD_BILLBOARD,192,192,192,192
1417,2,5f3b60a5d26db41f46b6481ab660d509.jpg,POTHOLES,192,192,192,192
1418,3,dd2b66369795e15dd426515282df809d.jpg,GARBAGE,192,192,192,192
1419,3,1feb04bf8f381bf5ba5ef1a80bc6b937.jpg,GARBAGE,192,192,192,192
1420,3,21a69b975d45c891d32ea71323800a09.jpg,GARBAGE,192,192,192,192
1421,4,3c716c17670e7b99dd1e06dda813fb29.jpg,CONSTRUCTION_ROAD,192,192,192,192
1422,7,4b98dee55b5f5f5fe2299192c7bcd41e.jpg,BAD_BILLBOARD,192,192,192,192
1423,3,4a9aa8bf8079d22478f42a62c3b35f80.jpg,GARBAGE,192,192,192,192
1424,4,156022a358563d26b714ba032297707e.jpg,CONSTRUCTION_ROAD,192,192,192,192
1425,7,98615342f7b03309a1b1183148df51b7.jpg,BAD_BILLBOARD,192,192,192,192
1426,3,dc7444ba090a1eaf36f24c19a82685d9.jpg,GARBAGE,192,192,192,192
1427,5,7a70ad7e2ff84faefd6ef6401e7a2e4c.jpg,BROKEN_SIGNAGE,192,192,192,192
1428,3,684f96caf9ca14c444ba86db2feb480a.jpg,GARBAGE,192,192,192,192
1429,4,76ae7d005988712e27d149c0dd162643.jpg,CONSTRUCTION_ROAD,192,192,192,192
1430,9,fa960580cd01967465329e7c6a459e3d.jpg,CLUTTER_SIDEWALK,192,192,192,192
1431,3,0961553d09c9592efba935ae35d70306.jpg,GARBAGE,192,192,192,192
1432,3,88988d04fb7c6475e176d7cf315e5cc9.jpg,GARBAGE,192,192,192,192
1433,9,5d289f1c7ffe17b86003249edccce767.jpg,CLUTTER_SIDEWALK,192,192,192,192
1434,3,1438a6a8b3b3ce1026199fd49319a614.jpg,GARBAGE,192,192,192,192
1435,4,4345cb76815bdacd7334a104681fc51d.jpg,CONSTRUCTION_ROAD,192,192,192,192
1436,7,a5b9158fdf7f868cfcd278ba37e1a538.jpg,BAD_BILLBOARD,192,192,192,192
1437,3,581b397de6b2b1f81f5d47cfa2dcf20f.jpg,GARBAGE,192,192,192,192
1438,3,97b1226a3c0f27b9bd169e8e8a1bdc1e.jpg,GARBAGE,192,192,192,192
1439,3,c17aeb12753c24b61de85d8bf26fb9da.jpg,GARBAGE,192,192,192,192
1440,3,bd31f77e3d4e34576adbf63bcda21786.jpg,GARBAGE,192,192,192,192
1441,7,f197dd8f6ac1fe6c3d3fdecac6a9f801.jpg,BAD_BILLBOARD,192,192,192,192
1442,7,d3a222dcb3c127aecbbbacfdc73e16b6.jpg,BAD_BILLBOARD,192,192,192,192
1443,2,e1eef80362a60fe672769cc55d2c9085.jpg,POTHOLES,192,192,192,192
1444,3,f8c5e0e01ce060bde49de725210d743a.jpg,GARBAGE,192,192,192,192
1445,3,33b1b9b1a60d285424c733c312d8864e.jpg,GARBAGE,192,192,192,192
1446,3,ec864449ea37e494d464ea78a884497d.jpg,GARBAGE,192,192,192,192
1447,9,b47f37656071b8e1138588104982d4f3.jpg,CLUTTER_SIDEWALK,192,192,192,192
1448,3,7c90190e1b5c6fbdb6429da7c0fce4e4.jpg,GARBAGE,192,192,192,192
1449,9,4a67704037b7fc26b279e16b55d34f04.jpg,CLUTTER_SIDEWALK,192,192,192,192
1450,4,a7a3b87b78fc39970376106e53db897f.jpg,CONSTRUCTION_ROAD,192,192,192,192
1451,3,1fa734766abf246506d2fc0eae2de739.jpg,GARBAGE,192,192,192,192
1452,3,e54dd80278318da4dfeb0d81aa439fc6.jpg,GARBAGE,192,192,192,192
1453,3,532e676d07dc3ec8032dbc51b58e70d6.jpg,GARBAGE,192,192,192,192
1454,2,38be5b4892b5e9049974ae7f965b0a33.jpg,POTHOLES,192,192,192,192
1455,3,459cb102ca28a85e6e5023f2ceb0f5bc.jpg,GARBAGE,192,192,192,192
1456,3,a9f8ca5c716934810ae720b5533485b3.jpg,GARBAGE,192,192,192,192
1457,3,982253584fed719e9b48b53661df502e.jpg,GARBAGE,192,192,192,192
1458,0,768862d238a517ba35573e7c510e7024.jpg,GRAFFITI,192,192,192,192
1459,2,2e084f85d12f22b4141b3a5c07eee31f.jpg,POTHOLES,192,192,192,192
1460,3,fb0bf13d7b9d5948e166e5c187996677.jpg,GARBAGE,192,192,192,192
